title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Get Away If You Can,"Drama,Mystery,Thriller",2022,,,Dominique Braun,"Terrence Martin,Terrence Martin,Martina Gusman","Dominique Braun,Martina Gusman,Ed Harris","August 23, 2022 (Canada)",,7,,,https://www.imdb.com/title/tt15208692/?ref_=adv_li_tt
Devotion,"Action,Drama,War",2022,PG-13,2h 18m,J.D. Dillard,"Adam Makos,Serinda Swan","Glen Powell,Serinda Swan,Jonathan Majors","November 23, 2022 (United States)",Sony Pictures Entertainment (SPE),1,,,https://www.imdb.com/title/tt7693316/?ref_=adv_li_tt
Rise,"Biography,Drama,Sport",2022,PG,1h 53m,Akin Omotoso,Yetide Badaki,"Dayo Okeniyi,Yetide Badaki,Uche Agada","June 24, 2022 (United States)",Walt Disney Studios,53,,,https://www.imdb.com/title/tt11242162/?ref_=adv_li_tt
Stowaway,Thriller,2022,R,1h 34m,Declan Whitebloom,Frank Grillo,"Ruby Rose,Frank Grillo,Patrick Schwarzenegger","August 5, 2022 (United States)",New Legend Entertainment,24,,,https://www.imdb.com/title/tt8889818/?ref_=adv_li_tt
After Yang,"Drama,Sci-Fi",2022,PG,1h 36m,Kogonada,"Kogonada,Jodie Turner-Smith","Colin Farrell,Jodie Turner-Smith,Malea Emma Tjandrawidjaja","March 4, 2022 (United States)",Per Capita Productions,106,,,https://www.imdb.com/title/tt8633464/?ref_=adv_li_tt
Prizefighter: The Life of Jem Belcher,Biography,2022,,,Daniel Graham,Ray Winstone,"Matt Hookings,Ray Winstone,Russell Crowe","July 22, 2022 (United States)",,64,,,https://www.imdb.com/title/tt4471908/?ref_=adv_li_tt
Kimi,"Crime,Drama,Thriller",2022,R,1h 29m,Steven Soderbergh,Byron Bowers,"Zoë Kravitz,Byron Bowers,Rita Wilson","February 10, 2022 (United States)",,336,,,https://www.imdb.com/title/tt14128670/?ref_=adv_li_tt
Beavis and Butt-Head Do the Universe,"Animation,Comedy",2022,TV-14,1h 27m,Albert Calleros,"John Rice,Lewis Morton,Gary Cole","Mike Judge,Gary Cole,Nat Faxon","June 23, 2022 (United States)",,151,,,https://www.imdb.com/title/tt14145426/?ref_=adv_li_tt
The Valet,"Comedy,Romance",2022,PG-13,2h 4m,Richard Wong,"Rob Greenberg,Samara Weaving","Eugenio Derbez,Samara Weaving,Max Greenfield","May 20, 2022 (United States)",,169,,,https://www.imdb.com/title/tt4081630/?ref_=adv_li_tt
Matilda,"Comedy,Drama,Family",2022,PG,,Matthew Warchus,"Dennis Kelly,Andrea Riseborough","Emma Thompson,Andrea Riseborough,Stephen Graham","December 16, 2022 (United States)",TriStar Pictures,,,,https://www.imdb.com/title/tt3447590/?ref_=adv_li_tt
Umma,"Drama,Horror,Mystery",2022,PG-13,1h 23m,Iris K. Shim,Fivel Stewart,"Sandra Oh,Fivel Stewart,Dermot Mulroney","March 18, 2022 (United States)",Stage 6 Films,106,,,https://www.imdb.com/title/tt13235822/?ref_=adv_li_tt
Brahmastra Part One: Shiva,"Action,Adventure,Fantasy",2022,,,Ayan Mukherjee,"Ayan Mukherjee,Alia Bhatt","Ranbir Kapoor,Alia Bhatt,Amitabh Bachchan","September 9, 2022 (United States)",Fox STAR Studios,4,,,https://www.imdb.com/title/tt6277462/?ref_=adv_li_tt
Home Team,"Comedy,Sport",2022,PG,1h 35m,Charles Kinnane,"Daniel Kinnane,Keith Blum,Taylor Lautner","Kevin James,Taylor Lautner,Rob Schneider","January 28, 2022 (United States)",,152,,,https://www.imdb.com/title/tt14592064/?ref_=adv_li_tt
Buba,"Comedy,Drama",2022,TV-MA,1h 34m,Arne Feldhusen,"Isaiah Michalski,Georg Friedrich","Bjarne Mädel,Georg Friedrich,Anita Vulesica","August 3, 2022 (United States)",,18,,,https://www.imdb.com/title/tt21195548/?ref_=adv_li_tt
The Weekend Away,"Crime,Drama,Mystery",2022,TV-14,1h 29m,Kim Farrant,Christina Wolfe,"Leighton Meester,Christina Wolfe,Ziad Bakri","March 3, 2022 (United States)",,287,,,https://www.imdb.com/title/tt14817272/?ref_=adv_li_tt
Cave Rescue,Drama,2022,PG-13,1h 39m,Tom Waller,"Don Linder,Erik Brown","Apa Bhavilai,Erik Brown,Lawrence de Stefano","August 5, 2022 (United States)",Salty Pictures,10,,,https://www.imdb.com/title/tt15694358/?ref_=adv_li_tt
Hot Seat,Thriller,2022,R,1h 39m,James Cullen Bressack,"Collin Watts,Kevin Dillon","Mel Gibson,Kevin Dillon,Shannen Doherty","July 7, 2022 (United Arab Emirates)",Emmett/Furla/Oasis Films (EFO Films),45,,,https://www.imdb.com/title/tt15690300/?ref_=adv_li_tt
Fire Island,"Comedy,Romance",2022,R,1h 45m,Andrew Ahn,Bowen Yang,"Joel Kim Booster,Bowen Yang,Margaret Cho","June 3, 2022 (United States)",,85,,,https://www.imdb.com/title/tt15218000/?ref_=adv_li_tt
My Policeman,"Drama,Romance",2022,R,1h 53m,Michael Grandage,"Bethan Roberts,Linus Roache","Harry Styles,Linus Roache,Gina McKee","October 21, 2022 (United States)",MGC Entertainment,1,,,https://www.imdb.com/title/tt13139228/?ref_=adv_li_tt
The Ledge,Thriller,2022,R,1h 26m,Howard J. Ford,Ben Lamb,"Brittany Ashworth,Ben Lamb,Louis Boyer","March 14, 2022 (United Kingdom)",Kreo Films FZ,84,,,https://www.imdb.com/title/tt6805938/?ref_=adv_li_tt
Empire of Light,"Drama,Romance",2022,R,1h 53m,Sam Mendes,Olivia Colman,"Colin Firth,Olivia Colman,Toby Jones","December 9, 2022 (United States)",,,,,https://www.imdb.com/title/tt14402146/?ref_=adv_li_tt
I Want You Back,"Comedy,Romance",2022,R,1h 56m,Jason Orley,"Elizabeth Berger,Jenny Slate","Charlie Day,Jenny Slate,Scott Eastwood","February 11, 2022 (United States)",The Safran Company,129,,,https://www.imdb.com/title/tt6462958/?ref_=adv_li_tt
Thallumaala,"Action,Comedy,Drama",2022,,,Khalid Rahman,"Muhsin Parari,Kalyani Priyadarshan","Tovino Thomas,Kalyani Priyadarshan,Shine Tom Chacko","August 12, 2022 (India)",,51,,,https://www.imdb.com/title/tt11075264/?ref_=adv_li_tt
Khuda Haafiz Chapter 2 Agni Pariksha,"Action,Crime,Drama",2022,,,Faruk Kabir,Shivaleeka Oberoi,"Vidyut Jammwal,Shivaleeka Oberoi,Dibyendu Bhattacharya","July 8, 2022 (India)",Zee Studios,1K,,,https://www.imdb.com/title/tt13022984/?ref_=adv_li_tt
Speak No Evil,"Horror,Thriller",2022,Not Rated,1h 37m,Christian Tafdrup,"Mads Tafdrup,Sidsel Siem Koch","Morten Burian,Sidsel Siem Koch,Fedja van Huêt","March 17, 2022 (Denmark)",Danish Film Institute,53,,,https://www.imdb.com/title/tt14253846/?ref_=adv_li_tt
Infinite Storm,"Drama,Thriller",2022,R,1h 37m,Malgorzata Szumowska,"Michal Englert,Pam Bales,Billy Howle","Naomi Watts,Billy Howle,Denis O'Hare","March 25, 2022 (United States)",Studio Orka,95,,,https://www.imdb.com/title/tt14060232/?ref_=adv_li_tt
Breaking,"Crime,Drama,Thriller",2022,PG-13,1h 43m,Abi Damaris Corbin,"Kwame Kwei-Armah,Nicole Beharie","John Boyega,Nicole Beharie,Selenis Leyva","August 26, 2022 (Canada)",UpperRoom Productions,10,,,https://www.imdb.com/title/tt12311620/?ref_=adv_li_tt
You People,"Comedy,Romance",2022,,,Kenya Barris,"Jonah Hill,Andrea Savage","Jonah Hill,Andrea Savage,Nia Long",2022 (United States),Netflix,,,,https://www.imdb.com/title/tt14826022/?ref_=adv_li_tt
The School for Good and Evil,"Action,Drama,Fantasy",2022,PG-13,,Paul Feig,"Soman Chainani,Charlize Theron","Michelle Yeoh,Charlize Theron,Cate Blanchett","October 21, 2022 (United States)",Netflix,,,,https://www.imdb.com/title/tt2935622/?ref_=adv_li_tt
First Love,Romance,2022,,,A.J. Edwards,Nikolai Tsankov,"Diane Kruger,Nikolai Tsankov,Hero Fiennes Tiffin","June 17, 2022 (United States)",,9,,,https://www.imdb.com/title/tt14726510/?ref_=adv_li_tt
The Roundup,"Action,Crime",2022,,,Sang-yong Lee,"Min-Seong Kim,Sukku Son","Ma Dong-seok,Sukku Son,Gwi-hwa Choi","May 18, 2022 (South Korea)",Hong Film,34,,,https://www.imdb.com/title/tt15838850/?ref_=adv_li_tt
Dear Zoe,Drama,2022,R,2h,Gren Wells,,"Sadie Sink,Theo Rossi,Jessica Capshaw","November 4, 2022 (United States)",,,,,https://www.imdb.com/title/tt1657865/?ref_=adv_li_tt
Into the Deep,Thriller,2022,R,1h 27m,Kate Cox,Jessica Alexander,"Ella-Rae Smith,Jessica Alexander,Matthew Daddario","August 26, 2022 (United States)",Signature Films,14,,,https://www.imdb.com/title/tt11005128/?ref_=adv_li_tt
The Good Neighbor,Thriller,2022,R,1h 37m,Stephan Rick,"Ross Partridge,Luke Kleintank","Jonathan Rhys Meyers,Luke Kleintank,Bruce Davison","June 17, 2022 (Canada)",RNG Entertainment,32,,,https://www.imdb.com/title/tt14349032/?ref_=adv_li_tt
Hotel Transylvania 4: Transformania,"Animation,Adventure,Comedy",2022,PG,1h 27m,Derek Drymon,"Jennifer Kluska,Nunzio Randazzo,Selena Gomez","Andy Samberg,Selena Gomez,Kathryn Hahn","January 14, 2022 (United States)",Amazon Studios,224,,,https://www.imdb.com/title/tt9848626/?ref_=adv_li_tt
Moloch,Horror,2022,,,Nico van den Brink,,"Sallie Harmsen,Anneke Blok,Markoesa Hamer","May 19, 2022 (Netherlands)",,43,,,https://www.imdb.com/title/tt14412446/?ref_=adv_li_tt
See How They Run,"Comedy,Mystery",2022,PG-13,1h 38m,Tom George,Adrien Brody,"Sam Rockwell,Adrien Brody,Saoirse Ronan","September 16, 2022 (United States)",,,,,https://www.imdb.com/title/tt13640696/?ref_=adv_li_tt
Thiruchitrambalam,"Comedy,Drama,Musical",2022,,,Mithran Jawahar,Bharathiraja,"Nithya Menen,Bharathiraja,Prakash Raj","August 18, 2022 (India)",,51,,,https://www.imdb.com/title/tt11772746/?ref_=adv_li_tt
Strange World,"Animation,Action,Adventure",2022,,,Don Hall,Jaboukie Young-White,"Jake Gyllenhaal,Jaboukie Young-White,Gabrielle Union","November 23, 2022 (United States)",,1,,,https://www.imdb.com/title/tt10298840/?ref_=adv_li_tt
Clerks III,Comedy,2022,R,1h 55m,Kevin Smith,Rosario Dawson,"Ben Affleck,Rosario Dawson,Sarah Michelle Gellar","September 13, 2022 (United States)",Destro Films,1,,,https://www.imdb.com/title/tt11128440/?ref_=adv_li_tt
Jug Jugg Jeeyo,"Comedy,Drama,Family",2022,,,Raj Mehta,"Rishhabh Sharrma,Anil Kapoor","Varun Dhawan,Anil Kapoor,Kiara Advani","June 24, 2022 (India)",,1.7K,,,https://www.imdb.com/title/tt13449624/?ref_=adv_li_tt
No Exit,"Drama,Mystery,Thriller",2022,R,1h 35m,Damien Power,"Gabriel Ferrari,Danny Ramirez","Havana Rose Liu,Danny Ramirez,David Rysdahl","February 25, 2022 (United States)",,283,,,https://www.imdb.com/title/tt7550014/?ref_=adv_li_tt
Dual,"Sci-Fi,Thriller",2022,R,1h 34m,Riley Stearns,Aaron Paul,"Karen Gillan,Aaron Paul,Beulah Koale","May 20, 2022 (United States)",Metrol Technology,146,,,https://www.imdb.com/title/tt9005184/?ref_=adv_li_tt
Blacklight,"Action,Thriller",2022,PG-13,1h 44m,Mark Williams,"Mark Williams,Aidan Quinn","Liam Neeson,Aidan Quinn,Taylor John Smith","February 11, 2022 (United States)",Solution Entertainment Group,336,,,https://www.imdb.com/title/tt14060094/?ref_=adv_li_tt
The Bob's Burgers Movie,"Animation,Adventure,Comedy",2022,PG-13,1h 42m,Loren Bouchard,"Bernard Derriman,Nora Smith,Kristen Schaal","H. Jon Benjamin,Kristen Schaal,Dan Mintz","May 27, 2022 (United States)",Buck & Millie Productions,221,,,https://www.imdb.com/title/tt7466442/?ref_=adv_li_tt
Cha Cha Real Smooth,"Comedy,Drama",2022,R,1h 47m,Cooper Raiff,Dakota Johnson,"Cooper Raiff,Dakota Johnson,Evan Assante","June 17, 2022 (United States)",TeaTime Pictures,97,,,https://www.imdb.com/title/tt14376344/?ref_=adv_li_tt
K.G.F: Chapter 2,"Action,Crime,Drama",2022,Not Rated,2h 48m,Prashanth Neel,Sanjay Dutt,"Yash,Sanjay Dutt,Raveena Tandon","April 13, 2022 (United States)",,1.9K,,,https://www.imdb.com/title/tt10698680/?ref_=adv_li_tt
The Reef: Stalked,"Horror,Thriller",2022,,,Andrew Traucki,Ann Truong,"Teressa Liane,Ann Truong,Saskia Archer","July 29, 2022 (United States)",Cornerstone Pictures,84,,,https://www.imdb.com/title/tt12735282/?ref_=adv_li_tt
Terror on the Prairie,"Drama,Thriller,Western",2022,TV-MA,1h 47m,Michael Polish,Nick Searcy,"Gina Carano,Nick Searcy,Donald Cerrone","June 14, 2022 (United States)",The Daily Wire,216,,,https://www.imdb.com/title/tt14043966/?ref_=adv_li_tt
Gargi,"Drama,Thriller",2022,,,Gautham Ramachandran,"Gautham Ramachandran,Kaali Venkat","Sai Pallavi,Kaali Venkat,R.S. Shivaji","July 15, 2022 (India)",,65,,,https://www.imdb.com/title/tt21261388/?ref_=adv_li_tt
Pinocchio,"Adventure,Comedy,Drama",2022,PG,,Robert Zemeckis,"Carlo Collodi,Tom Hanks","Joseph Gordon-Levitt,Tom Hanks,Benjamin Evan Ainsworth","September 8, 2022 (United States)",Walt Disney Pictures,1,,,https://www.imdb.com/title/tt4593060/?ref_=adv_li_tt
Through My Window,"Comedy,Drama,Romance",2022,TV-MA,1h 56m,Marçal Forés,"Eduard Sola,Julio Peña","Clara Galle,Julio Peña,Guillermo Lasheras","February 4, 2022 (United States)",,93,,,https://www.imdb.com/title/tt14463484/?ref_=adv_li_tt
Me Time,Comedy,2022,R,1h 41m,John Hamburg,Mark Wahlberg,"Kevin Hart,Mark Wahlberg,Regina Hall","August 26, 2022 (United States)",,12,,,https://www.imdb.com/title/tt14309446/?ref_=adv_li_tt
Firestarter,"Drama,Horror,Sci-Fi",2022,R,1h 34m,Keith Thomas,"Scott Teems,Ryan Kiera Armstrong","Zac Efron,Ryan Kiera Armstrong,Sydney Lemmon","May 12, 2022 (United States)",Night Platform,386,,,https://www.imdb.com/title/tt1798632/?ref_=adv_li_tt
All the Old Knives,"Mystery,Thriller",2022,R,1h 41m,Janus Metz,Kasia Madera,"Goksin Erdemli,Kasia Madera,Chris Pine","April 8, 2022 (United States)",Big Indie Pictures,270,,,https://www.imdb.com/title/tt3706352/?ref_=adv_li_tt
The Stranger in Our Bed,"Mystery,Thriller",2022,,,Giles Alderson,Ben Lloyd-Hughes,"Emily Berrington,Ben Lloyd-Hughes,Samantha Bond","July 19, 2022 (United States)",,21,,,https://www.imdb.com/title/tt13661368/?ref_=adv_li_tt
Jeepers Creepers: Reborn,"Horror,Mystery,Thriller",2022,R,1h 28m,Timo Vuorensola,Imran Adams,"Sydney Craven,Imran Adams,Jarreau Benjamin","September 22, 2022 (Singapore)",,,,,https://www.imdb.com/title/tt14121726/?ref_=adv_li_tt
Marry Me,"Comedy,Music,Romance",2022,PG-13,1h 52m,Kat Coiro,"Tami Sagher,Owen Wilson","Jennifer Lopez,Owen Wilson,Maluma","February 11, 2022 (United States)",Kung Fu Monkey Productions,470,,,https://www.imdb.com/title/tt10223460/?ref_=adv_li_tt
Senior Year,Comedy,2022,R,1h 51m,Alex Hardcastle,"Arthur Pielli,Angourie Rice","Rebel Wilson,Angourie Rice,Mary Holland","May 13, 2022 (United States)",Paramount Pictures,457,,,https://www.imdb.com/title/tt5315212/?ref_=adv_li_tt
Catherine Called Birdy,Adventure,2022,PG-13,1h 48m,Lena Dunham,"Lena Dunham,Andrew Scott","Bella Ramsey,Andrew Scott,Dean-Charles Chapman","October 7, 2022 (United States)",,,,,https://www.imdb.com/title/tt11727866/?ref_=adv_li_tt
Ticket to Paradise,"Comedy,Romance",2022,PG-13,1h 44m,Ol Parker,"Daniel Pipski,George Clooney","Kaitlyn Dever,George Clooney,Julia Roberts","October 21, 2022 (United States)",Smokehouse Pictures,,,,https://www.imdb.com/title/tt14109724/?ref_=adv_li_tt
Medieval,"Action,Drama,History",2022,R,2h 6m,Petr Jákl,"Petr Jakl Sr.,Sophie Lowe","Ben Foster,Sophie Lowe,Michael Caine","September 8, 2022 (United States)",Double Tree Entertainment,1,,,https://www.imdb.com/title/tt8883486/?ref_=adv_li_tt
Disenchanted,"Animation,Adventure,Comedy",2022,,,Adam Shankman,,"Amy Adams,James Marsden,Patrick Dempsey","November 24, 2022 (United States)",Right Coast Productions,,,,https://www.imdb.com/title/tt1596342/?ref_=adv_li_tt
Bullet Proof,Action,2022,R,1h 21m,James Clayton,"Danny Mac,Lina Lecompte","Vinnie Jones,Lina Lecompte,James Clayton","August 19, 2022 (Canada)",Peacemaker Filmworks,18,,,https://www.imdb.com/title/tt10198564/?ref_=adv_li_tt
The Fabelmans,Drama,2022,PG-13,2h 31m,Steven Spielberg,"Steven Spielberg,Paul Dano","Michelle Williams,Paul Dano,Seth Rogen","November 23, 2022 (United States)",Universal Pictures,,,,https://www.imdb.com/title/tt14208870/?ref_=adv_li_tt
Hellraiser,"Horror,Mystery,Thriller",2022,R,,David Bruckner,,"Jamie Clayton,Goran Visnjic,Hiam Abbass","October 7, 2022 (United States)",,,,,https://www.imdb.com/title/tt0887261/?ref_=adv_li_tt
Vesper,"Adventure,Drama,Sci-Fi",2022,,,Kristina Buozyte,"Bruno Samper,Brian Clark,Eddie Marsan","Raffiella Chapman,Eddie Marsan,Rosy McEwen","September 30, 2022 (United States)",10.80 Films,5,,,https://www.imdb.com/title/tt20225374/?ref_=adv_li_tt
Pearl,Horror,2022,R,1h 42m,Ti West,"Ti West,David Corenswet","Mia Goth,David Corenswet,Tandi Wright","September 16, 2022 (United States)",Little Lamb,,,,https://www.imdb.com/title/tt18925334/?ref_=adv_li_tt
Operation Fortune: Ruse de guerre,"Action,Comedy,Thriller",2022,,,Guy Ritchie,"Marn Davies,Jason Statham","Aubrey Plaza,Jason Statham,Lourdes Faberes",2022 (United States),Tencent Pictures,,,,https://www.imdb.com/title/tt7985704/?ref_=adv_li_tt
Paws of Fury: The Legend of Hank,"Animation,Action,Comedy",2022,PG,1h 38m,Chris Bailey,"Mark Koetsier,Nate Hopper,Samuel L. Jackson","Michael Cera,Samuel L. Jackson,Ricky Gervais","July 15, 2022 (United States)",Aniventure,79,,,https://www.imdb.com/title/tt4428398/?ref_=adv_li_tt
Jerry and Marge Go Large,"Biography,Comedy,Drama",2022,PG-13,1h 36m,David Frankel,"Brad Copeland,Annette Bening","Bryan Cranston,Annette Bening,Rainn Wilson","June 17, 2022 (United States)",Media Rights Capital (MRC),88,,,https://www.imdb.com/title/tt8323668/?ref_=adv_li_tt
Halloween Ends,"Horror,Thriller",2022,R,,David Gordon Green,"John Carpenter,Will Patton","Jamie Lee Curtis,Will Patton,Kyle Richards","October 14, 2022 (United States)",Rough House Pictures,1,,,https://www.imdb.com/title/tt10665342/?ref_=adv_li_tt
Enola Holmes 2,"Action,Adventure,Crime",2022,PG-13,,Harry Bradbeer,"Nancy Springer,David Thewlis","Millie Bobby Brown,David Thewlis,Henry Cavill","November 4, 2022 (United States)",PCMA Productions,,,,https://www.imdb.com/title/tt14641788/?ref_=adv_li_tt
Black Site,"Action,Thriller",2022,R,1h 33m,Sophia Banks,"John Collee,Pallavi Sharda","Michelle Monaghan,Pallavi Sharda,Jai Courtney","May 3, 2022 (United States)",Elevate Production Finance,69,,,https://www.imdb.com/title/tt13918550/?ref_=adv_li_tt
Fourth of July,"Comedy,Drama",2022,,,Louis C.K.,"Joe List,Rodney 'Godfather Don' Chapman","Louis C.K.,Rodney 'Godfather Don' Chapman,Jason Clotter","July 8, 2022 (Canada)",,21,,,https://www.imdb.com/title/tt20851874/?ref_=adv_li_tt
Nikamma,"Action,Comedy,Drama",2022,PG-13,2h 32m,Sabir Khan,"Venu Sriram,Imam Hossain Saju","Abhimanyu Dasani,Imam Hossain Saju,Shirley Setia","June 17, 2022 (India)",Sony Pictures Releasing,33,,,https://www.imdb.com/title/tt10687220/?ref_=adv_li_tt
The Whale,Drama,2022,,,Darren Aronofsky,,"Brendan Fraser,Sadie Sink,Samantha Morton",September 2022 (Canada),,,,,https://www.imdb.com/title/tt13833688/?ref_=adv_li_tt
Babylon,Drama,2022,,,Damien Chazelle,Margot Robbie,"Brad Pitt,Margot Robbie,Olivia Wilde","January 6, 2023 (United States)",Paramount Pictures,,,,https://www.imdb.com/title/tt10640346/?ref_=adv_li_tt
I Love My Dad,Comedy,2022,R,1h 36m,James Morosini,James Morosini,"Patton Oswalt,James Morosini,Claudia Sulewski","August 12, 2022 (United States)",American High,16,,,https://www.imdb.com/title/tt14935966/?ref_=adv_li_tt
777 Charlie,"Adventure,Comedy,Drama",2022,,,Kiranraj K,"K.N. Vijay Kumar,Charlie","Rakshit Shetty,Charlie,Sangeetha Sringeri","June 10, 2022 (India)",,318,,,https://www.imdb.com/title/tt7466810/?ref_=adv_li_tt
Fresh,"Comedy,Horror,Thriller",2022,R,1h 54m,Mimi Cave,Sebastian Stan,"Daisy Edgar-Jones,Sebastian Stan,Jojo T. Gibbs","March 4, 2022 (United States)",Hyperobject Industries,420,,,https://www.imdb.com/title/tt13403046/?ref_=adv_li_tt
Hocus Pocus 2,"Comedy,Family,Fantasy",2022,PG,,Anne Fletcher,Sarah Jessica Parker,"Bette Midler,Sarah Jessica Parker,Kathy Najimy","September 30, 2022 (United States)",,1,,,https://www.imdb.com/title/tt11909878/?ref_=adv_li_tt
Gone in the Night,"Mystery,Thriller",2022,R,1h 30m,Eli Horowitz,"Matthew Derby,Dermot Mulroney","Winona Ryder,Dermot Mulroney,John Gallagher Jr.","August 2, 2022 (Canada)",Post Film,52,,,https://www.imdb.com/title/tt15426294/?ref_=adv_li_tt
Triangle of Sadness,"Comedy,Drama",2022,,,Ruben Östlund,Harris Dickinson,"Thobias Thorwid,Harris Dickinson,Charlbi Dean","September 28, 2022 (France)",BBC Films,1,,,https://www.imdb.com/title/tt7322224/?ref_=adv_li_tt
Father Stu,"Biography,Drama",2022,R,2h 4m,Rosalind Ross,Mel Gibson,"Mark Wahlberg,Mel Gibson,Jacki Weaver","April 15, 2022 (United States)",,205,,,https://www.imdb.com/title/tt14439896/?ref_=adv_li_tt
Barbarian,"Horror,Thriller",2022,R,1h 42m,Zach Cregger,Bill Skarsgård,"Georgina Campbell,Bill Skarsgård,Justin Long","September 9, 2022 (United States)",Almost Never Films Inc.,,,,https://www.imdb.com/title/tt15791034/?ref_=adv_li_tt
Turning Red,"Animation,Adventure,Comedy",2022,PG,1h 40m,Domee Shi,"Julia Cho,Sandra Oh","Rosalie Chiang,Sandra Oh,Ava Morse","March 11, 2022 (United States)",,1.1K,,,https://www.imdb.com/title/tt8097030/?ref_=adv_li_tt
One Piece Film: Red,"Animation,Adventure,Fantasy",2022,,,Gorô Taniguchi,"Tsutomu Kuroiwa,Hiroaki Hirata","Chô,Hiroaki Hirata,Shûichi Ikeda","August 6, 2022 (Japan)",,15,,,https://www.imdb.com/title/tt16183464/?ref_=adv_li_tt
The Outfit,"Crime,Drama,Mystery",2022,R,1h 45m,Graham Moore,"Johnathan McClain,Zoey Deutch","Mark Rylance,Zoey Deutch,John Gumley-Mason","March 18, 2022 (United States)",Scoop Productions (II),297,,,https://www.imdb.com/title/tt14114802/?ref_=adv_li_tt
Smile,Horror,2022,R,1h 55m,Parker Finn,Jessie T. Usher,"Sosie Bacon,Jessie T. Usher,Kyle Gallner","September 30, 2022 (United States)",,,,,https://www.imdb.com/title/tt15474916/?ref_=adv_li_tt
Collide,Thriller,2022,R,1h 30m,Mukunda Michael Dewil,"Moira Dewil,Jim Gaffigan","Ryan Phillippe,Jim Gaffigan,Kat Graham","August 5, 2022 (United States)",Three Point Capital,8,,,https://www.imdb.com/title/tt17527124/?ref_=adv_li_tt
